Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_234,0,14381,18190,M1,14400,81,14481,-3709,0,3709
Job_186,9,11885,14171,M6,14407,53,14460,289,289,0
Job_195,5,12336,14622,M4,14407,69,14476,-146,0,146
Job_174,6,11144,14447,M7,14409,12,14421,-26,0,26
Job_165,8,10535,14344,M9,14420,22,14442,98,98,0
Job_199,3,12485,14782,M3,14420,36,14456,-326,0,326
Job_196,2,12439,15579,M2,14431,61,14492,-1087,0,1087
Job_192,2,12179,15988,M0,14435,71,14506,-1482,0,1482
Job_165,9,10535,14344,M5,14442,43,14485,141,141,0
Job_190,6,12070,14490,M9,14442,32,14474,-16,0,16
Job_179,9,11460,14426,M8,14448,30,14478,52,52,0
Job_175,9,11350,14485,M3,14456,79,14535,50,50,0
Job_174,7,11144,14447,M6,14460,89,14549,102,102,0
Job_182,5,11613,14498,M9,14474,72,14546,48,48,0
Job_199,4,12485,14782,M4,14476,49,14525,-257,0,257
Job_195,6,12336,14622,M8,14478,21,14499,-123,0,123
Job_233,0,14373,17676,M1,14481,91,14572,-3104,0,3104
Job_193,0,12270,15154,M2,14492,84,14576,-578,0,578
Job_189,6,12020,15155,M8,14499,19,14518,-637,0,637
Job_195,7,12336,14622,M7,14499,49,14548,-74,0,74
Job_217,0,13497,15795,M0,14506,29,14535,-1260,0,1260
Job_172,9,10953,14424,M8,14518,74,14592,168,168,0
Job_183,3,11614,15423,M4,14525,99,14624,-799,0,799
Job_188,2,12017,15488,M3,14535,76,14611,-877,0,877
Job_231,0,14099,16396,M0,14535,29,14564,-1832,0,1832
Job_199,5,12485,14782,M5,14545,11,14556,-226,0,226
Job_178,9,11447,14587,M7,14548,45,14593,6,6,0
Job_174,8,11144,14447,M9,14549,45,14594,147,147,0
Job_196,3,12439,15579,M6,14549,7,14556,-1023,0,1023
Job_199,6,12485,14782,M6,14556,62,14618,-164,0,164
Job_182,6,11613,14498,M0,14564,47,14611,113,113,0
Job_193,1,12270,15154,M1,14576,2,14578,-576,0,576
Job_205,0,12779,15663,M2,14576,84,14660,-1003,0,1003
Job_193,2,12270,15154,M5,14578,52,14630,-524,0,524
Job_213,0,13354,15774,M1,14578,46,14624,-1150,0,1150
Job_190,7,12070,14490,M8,14592,89,14681,191,191,0
Job_195,8,12336,14622,M9,14594,72,14666,44,44,0
Job_200,3,12508,14806,M3,14611,36,14647,-159,0,159
Job_221,0,13729,16027,M0,14611,29,14640,-1387,0,1387
Job_182,7,11613,14498,M6,14618,65,14683,185,185,0
