Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Lateness,Tardiness,Earliness
Job_200,0,12508,14806,M0,12960,29,12989,-1817,0,1817
Job_203,0,12603,16412,M1,12960,81,13041,-3371,0,3371
Job_158,4,9747,13219,M2,12961,85,13046,-173,0,173
Job_168,8,10732,13018,M9,12961,72,13033,15,15,0
Job_198,0,12457,15423,M0,12989,43,13032,-2391,0,2391
Job_169,2,10833,13799,M4,13027,75,13102,-697,0,697
Job_199,0,12485,14782,M0,13032,29,13061,-1721,0,1721
Job_168,9,10732,13018,M6,13033,53,13086,68,68,0
Job_167,8,10632,13052,M7,13038,30,13068,16,16,0
Job_171,6,10947,13233,M8,13038,21,13059,-174,0,174
Job_184,0,11630,14770,M1,13041,85,13126,-1644,0,1644
Job_158,5,9747,13219,M9,13046,11,13057,-162,0,162
Job_186,0,11885,14171,M2,13046,14,13060,-1111,0,1111
Job_170,3,10947,13244,M3,13050,36,13086,-158,0,158
Job_162,4,10278,13163,M8,13059,48,13107,-56,0,56
Job_189,0,12020,15155,M2,13060,31,13091,-2064,0,2064
Job_186,1,11885,14171,M0,13061,6,13067,-1104,0,1104
Job_171,7,10947,13233,M7,13068,49,13117,-116,0,116
Job_158,6,9747,13219,M6,13086,40,13126,-93,0,93
Job_163,2,10299,13771,M3,13086,76,13162,-609,0,609
Job_189,1,12020,15155,M0,13091,86,13177,-1978,0,1978
Job_195,0,12336,14622,M2,13091,14,13105,-1517,0,1517
Job_170,4,10947,13244,M4,13102,49,13151,-93,0,93
Job_204,0,12686,14972,M2,13105,14,13119,-1853,0,1853
Job_162,5,10278,13163,M9,13107,72,13179,16,16,0
Job_175,6,11350,14485,M8,13107,19,13126,-1359,0,1359
Job_179,1,11460,14426,M2,13119,90,13209,-1217,0,1217
Job_158,7,9747,13219,M7,13126,89,13215,-4,0,4
Job_176,5,11414,15223,M8,13126,52,13178,-2045,0,2045
Job_185,0,11674,14093,M1,13126,46,13172,-921,0,921
Job_167,9,10632,13052,M4,13151,55,13206,154,154,0
Job_170,5,10947,13244,M5,13151,11,13162,-82,0,82
Job_163,3,10299,13771,M5,13162,51,13213,-558,0,558
Job_164,2,10397,13700,M3,13162,39,13201,-499,0,499
Job_170,6,10947,13244,M6,13162,62,13224,-20,0,20
Job_189,2,12020,15155,M1,13177,46,13223,-1932,0,1932
Job_178,4,11447,14587,M8,13178,64,13242,-1345,0,1345
Job_162,6,10278,13163,M0,13179,47,13226,63,63,0
Job_171,8,10947,13233,M9,13179,72,13251,18,18,0
Job_180,3,11478,13776,M3,13201,36,13237,-539,0,539
Job_163,4,10299,13771,M2,13213,85,13298,-473,0,473
Job_158,8,9747,13219,M4,13215,26,13241,22,22,0
Job_189,3,12020,15155,M5,13223,74,13297,-1858,0,1858
Job_190,0,12070,14490,M1,13223,46,13269,-1221,0,1221
Job_170,7,10947,13244,M7,13224,56,13280,36,36,0
Job_162,7,10278,13163,M6,13226,65,13291,128,128,0
Job_184,1,11630,14770,M0,13226,13,13239,-1531,0,1531
Job_153,7,9480,13289,M3,13237,98,13335,46,46,0
Job_187,0,11944,14910,M0,13239,43,13282,-1628,0,1628
Job_158,9,9747,13219,M8,13242,74,13316,97,97,0
Job_180,4,11478,13776,M4,13242,49,13291,-485,0,485
Job_166,5,10574,13714,M9,13251,76,13327,-387,0,387
Job_200,1,12508,14806,M1,13269,78,13347,-1459,0,1459
Job_185,1,11674,14093,M0,13282,37,13319,-774,0,774
Job_162,8,10278,13163,M4,13291,6,13297,134,134,0
Job_171,9,10947,13233,M6,13291,53,13344,111,111,0
Job_162,9,10278,13163,M7,13297,25,13322,159,159,0
Job_164,3,10397,13700,M2,13298,74,13372,-328,0,328
Job_179,2,11460,14426,M4,13307,75,13382,-1044,0,1044
Job_180,5,11478,13776,M5,13307,11,13318,-458,0,458
Job_170,8,10947,13244,M8,13316,44,13360,116,116,0
Job_195,1,12336,14622,M0,13319,6,13325,-1297,0,1297
Job_176,6,11414,15223,M7,13322,85,13407,-1816,0,1816
Job_190,1,12070,14490,M0,13325,37,13362,-1128,0,1128
Job_166,6,10574,13714,M5,13327,47,13374,-340,0,340
Job_169,3,10833,13799,M9,13327,11,13338,-461,0,461
Job_160,9,10092,13227,M3,13335,79,13414,187,187,0
Job_153,8,9480,13289,M9,13338,22,13360,71,71,0
Job_180,6,11478,13776,M6,13344,62,13406,-370,0,370
Job_186,2,11885,14171,M1,13347,22,13369,-802,0,802
Job_170,9,10947,13244,M9,13360,21,13381,137,137,0
Job_204,1,12686,14972,M0,13362,6,13368,-1604,0,1604
Job_188,0,12017,15488,M0,13368,76,13444,-2044,0,2044
Job_192,0,12179,15988,M1,13369,81,13450,-2538,0,2538
Job_164,4,10397,13700,M8,13372,90,13462,-238,0,238
Job_184,2,11630,14770,M2,13372,61,13433,-1337,0,1337
Job_153,9,9480,13289,M5,13374,43,13417,128,128,0
Job_163,5,10299,13771,M9,13381,11,13392,-379,0,379
Job_165,3,10535,14344,M4,13382,99,13481,-863,0,863
Job_175,7,11350,14485,M9,13392,48,13440,-1045,0,1045
Job_163,6,10299,13771,M6,13406,40,13446,-325,0,325
Job_180,7,11478,13776,M7,13407,56,13463,-313,0,313
Job_169,4,10833,13799,M3,13414,69,13483,-316,0,316
Job_187,1,11944,14910,M2,13433,90,13523,-1387,0,1387
Job_179,3,11460,14426,M9,13440,11,13451,-975,0,975
Job_201,0,12544,15510,M0,13444,43,13487,-2023,0,2023
Job_184,3,11630,14770,M6,13446,7,13453,-1317,0,1317
Job_195,2,12336,14622,M1,13450,22,13472,-1150,0,1150
Job_178,5,11447,14587,M9,13451,76,13527,-1060,0,1060
Job_164,5,10397,13700,M5,13462,10,13472,-228,0,228
Job_180,8,11478,13776,M8,13463,44,13507,-269,0,269
Job_164,6,10397,13700,M7,13472,12,13484,-216,0,216
Job_189,4,12020,15155,M4,13481,32,13513,-1642,0,1642
Job_169,5,10833,13799,M1,13483,28,13511,-288,0,288
Job_173,3,10996,13881,M3,13483,95,13578,-303,0,303
Job_164,7,10397,13700,M6,13484,89,13573,-127,0,127
Job_175,8,11350,14485,M7,13484,36,13520,-965,0,965
Job_191,0,12138,15610,M0,13487,76,13563,-2047,0,2047
Job_184,4,11630,14770,M8,13507,64,13571,-1199,0,1199
Job_199,1,12485,14782,M1,13511,78,13589,-1193,0,1193
Job_163,7,10299,13771,M7,13520,89,13609,-162,0,162
Job_187,2,11944,14910,M4,13523,75,13598,-1312,0,1312
Job_200,2,12508,14806,M2,13523,9,13532,-1274,0,1274
Job_178,6,11447,14587,M5,13527,47,13574,-1013,0,1013
Job_198,1,12457,15423,M2,13532,90,13622,-1801,0,1801
Job_164,8,10397,13700,M9,13573,45,13618,-82,0,82
Job_165,4,10535,14344,M6,13573,9,13582,-762,0,762
Job_173,4,10996,13881,M8,13578,48,13626,-255,0,255
Job_177,2,11443,13862,M3,13578,61,13639,-223,0,223
Job_169,6,10833,13799,M6,13582,46,13628,-171,0,171
